,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
5898,0.694,0.622,1,0.0339,0.00651,0.000136,0.0924,0.29,104.991,232933,4,Camila Cabello,2019-04-12,Final Song,['final-song']
5899,0.582,0.826,11,0.0612,0.0614,2.7e-06,0.108,0.201,117.948,209933,4,Camila Cabello,2019-04-12,Obsessed,['obsessed']
5900,0.747,0.445,8,0.0334,0.261,0.0,0.113,0.616,94.982,244147,4,Camila Cabello,2019-04-12,Closer (feat. Halsey),['closer']
5901,0.613,0.681,8,0.0778,0.0287,0.0,0.126,0.619,97.621,204653,4,Camila Cabello,2019-04-12,Wild Thoughts (feat. Rihanna & Bryson Tiller),['wild-thoughts']
5902,0.589,0.751,9,0.0565,0.0297,0.000794,0.327,0.688,180.036,173760,4,Camila Cabello,2019-04-12,X,['x']
5903,0.837,0.802,4,0.188,0.0244,0.00874,0.307,0.453,127.008,188273,4,Camila Cabello,2019-04-12,Oui,['']
5904,0.798,0.884,1,0.0356,0.0144,0.000744,0.0476,0.656,122.008,230133,4,Camila Cabello,2019-04-12,Giant,['giant']
5905,0.709,0.727,9,0.0355,0.122,0.0,0.0468,0.584,113.029,176394,4,Camila Cabello,2019-04-12,Sommer Sindssyg,['']
5906,0.781,0.535,6,0.248,0.595,0.0,0.0694,0.483,144.875,215713,4,Camila Cabello,2019-04-12,Crazy,['crazy']
5907,0.737,0.605,8,0.0932,0.0297,0.00102,0.0594,0.571,92.017,218520,4,Camila Cabello,2019-04-12,No Scrubs,['no-scrubs']
5908,0.647,0.822,5,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,Camila Cabello,2019-04-12,"Happy - From ""Despicable Me 2""",['happy-from-me']
5909,0.744,0.732,6,0.0517,0.0539,0.0,0.155,0.432,115.007,176413,4,Camila Cabello,2019-04-12,Solo Dance,['solo-dance']
5910,0.795,0.67,6,0.0441,0.337,0.000187,0.116,0.782,104.889,176628,4,Camila Cabello,2019-04-12,Sidste Timer,['timer']
5911,0.626,0.434,1,0.443,0.283,0.000353,0.0939,0.385,78.177,217640,4,Camila Cabello,2019-04-12,Location,['location']
5912,0.745,0.636,11,0.053,0.216,4.02e-05,0.111,0.606,86.956,276760,4,Camila Cabello,2019-04-12,Aicha,['']
5913,0.632,0.856,0,0.0358,0.0568,0.0,0.35,0.843,119.404,232693,4,Camila Cabello,2019-04-12,Dancing in the Moonlight,['dancing-in-the-moonlight']
5914,0.856,0.609,0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4,Camila Cabello,2019-04-12,Uptown Funk (feat. Bruno Mars),['uptown-funk-bruno']
5915,0.489,0.69,8,0.0856,0.0859,0.0,0.288,0.651,98.0,196165,4,Camila Cabello,2019-04-12,Kom Over,['over']
5916,0.734,0.677,9,0.04,0.0445,0.0,0.398,0.592,140.072,184180,4,Camila Cabello,2019-04-12,Strapped,['strapped']
5917,0.599,0.667,7,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4,Camila Cabello,2019-04-12,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",['the-one-justin-chance-the-rapper-lil']
5918,0.786,0.706,4,0.059,0.411,0.0,0.113,0.595,113.967,148498,4,Camila Cabello,2019-04-12,IK BAR HÆNGE,['bar']
5919,0.765,0.523,2,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,Camila Cabello,2019-04-12,Havana (feat. Young Thug),['havana-young']
5920,0.697,0.807,1,0.112,0.173,0.0132,0.319,0.558,125.925,222857,4,Camila Cabello,2019-04-12,Goes By,['goes-by']
5921,0.766,0.899,11,0.18,0.0102,0.0,0.0701,0.771,126.968,203133,4,Camila Cabello,2019-04-12,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),['time-for-official-2010-world-cup']
5922,0.755,0.714,8,0.0941,0.0754,1.27e-06,0.0788,0.462,101.97,184000,4,Camila Cabello,2019-04-12,Summer Air,['summer-air']
5923,0.746,0.531,1,0.075,0.00444,0.000225,0.159,0.14,98.947,193432,4,Camila Cabello,2019-04-12,Søvnløs,['']
5924,0.467,0.757,8,0.337,0.0441,0.0,0.0696,0.709,158.886,197573,4,Camila Cabello,2019-04-12,Don't Mind,['mind']
5925,0.781,0.701,11,0.0684,0.1,0.0,0.193,0.688,119.929,258920,4,Camila Cabello,2019-04-12,C'est la vie (feat. MellemFingaMuzik),['la-vie']
5926,0.733,0.862,11,0.0675,0.0378,0.00313,0.181,0.332,121.934,211067,4,Camila Cabello,2019-04-12,How Deep Is Your Love,['how-deep-is-your-love']
5927,0.706,0.89,0,0.0847,0.0855,0.0,0.0465,0.896,130.051,202347,4,Camila Cabello,2019-04-12,Danza Kuduro (feat. Don Omar),['don']
5928,0.777,0.655,6,0.0418,0.487,0.0,0.1,0.862,98.027,190373,4,Camila Cabello,2019-04-12,Nede Mette,['']
5929,0.48,0.708,0,0.374,0.0636,0.0,0.0941,0.662,134.186,259853,5,Camila Cabello,2019-04-12,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",['no-justin-chance-the-rapper']
5930,0.678,0.832,1,0.0551,0.107,0.0,0.536,0.273,102.885,160947,4,Camila Cabello,2019-04-12,Let Me Hold You (Turn Me On),['let-me-hold-you-me']
5931,0.818,0.533,6,0.0428,0.151,6.66e-06,0.133,0.774,114.97,170645,4,Camila Cabello,2019-04-12,Paris,['paris']
5932,0.786,0.807,9,0.126,0.0356,2.56e-05,0.102,0.643,124.016,213667,4,Camila Cabello,2019-04-12,One Kiss,['one-kiss']
5933,0.74,0.711,1,0.0432,0.0467,2.74e-05,0.0638,0.563,121.987,163640,4,Camila Cabello,2019-04-12,Body (feat. brando),['body']
5934,0.812,0.74,10,0.106,0.0514,0.0296,0.276,0.352,124.936,172773,4,Camila Cabello,2019-04-12,Moonlight,['moonlight']
5935,0.702,0.741,6,0.244,0.285,6.37e-06,0.162,0.177,125.944,183320,4,Camila Cabello,2019-04-12,In My Mind,['in-my-mind']
5936,0.583,0.624,2,0.0482,0.309,0.000335,0.0569,0.784,95.38,158596,3,Camila Cabello,2019-04-12,Rum Bum Bum,['rum-bum-bum']
5937,0.791,0.75,9,0.143,0.35,0.0,0.294,0.822,95.984,212581,4,Camila Cabello,2019-04-12,Rica (feat. Kesi & Sivas),['rica']
5938,0.752,0.706,5,0.0636,0.0797,0.000752,0.129,0.33,125.041,208812,4,Camila Cabello,2019-04-12,Don't Worry Bout Me,['worry-bout-me']
5939,0.889,0.703,11,0.0542,0.0629,0.0,0.096,0.891,101.005,224873,4,Camila Cabello,2019-04-12,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",['feels-katy-perry-big']
5940,0.73,0.648,11,0.0729,0.0178,1.73e-05,0.112,0.27,104.851,186333,4,Camila Cabello,2019-04-12,Mi Gente,['mi']
5941,0.665,0.697,5,0.0488,0.326,0.0,0.289,0.799,115.839,199133,4,Camila Cabello,2019-04-12,Shotgun,['shotgun']
5942,0.908,0.517,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,113013,4,Camila Cabello,2019-04-12,Old Town Road,['old-town-road']
5943,0.798,0.539,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,4,Camila Cabello,2019-04-12,Young Dumb & Broke,['young-dumb-broke']
5944,0.749,0.805,5,0.0824,0.147,0.0,0.107,0.709,108.016,179308,4,Camila Cabello,2019-04-12,Pool (feat. TopGunn),['pool']
5945,0.771,0.504,9,0.0333,0.106,0.0,0.178,0.822,110.023,194358,4,Camila Cabello,2019-04-12,Other Hands,['other-hands']
5946,0.421,0.653,9,0.398,0.0135,0.0,0.114,0.733,78.6,175424,4,Camila Cabello,2019-04-12,Never Go Back,['never-go-back']
5947,0.635,0.594,7,0.0498,0.114,0.0,0.0652,0.238,159.924,179199,4,Camila Cabello,2019-04-12,Number,['number']
5948,0.694,0.622,1,0.0339,0.00651,0.000136,0.0924,0.29,104.991,232933,4,Camila Cabello,2019-04-12,Final Song,['final-song']
5949,0.582,0.826,11,0.0612,0.0614,2.7e-06,0.108,0.201,117.948,209933,4,Camila Cabello,2019-04-12,Obsessed,['obsessed']
5950,0.747,0.445,8,0.0334,0.261,0.0,0.113,0.616,94.982,244147,4,Camila Cabello,2019-04-12,Closer (feat. Halsey),['closer']
5951,0.613,0.681,8,0.0778,0.0287,0.0,0.126,0.619,97.621,204653,4,Camila Cabello,2019-04-12,Wild Thoughts (feat. Rihanna & Bryson Tiller),['wild-thoughts']
5952,0.589,0.751,9,0.0565,0.0297,0.000794,0.327,0.688,180.036,173760,4,Camila Cabello,2019-04-12,X,['x']
5953,0.837,0.802,4,0.188,0.0244,0.00874,0.307,0.453,127.008,188273,4,Camila Cabello,2019-04-12,Oui,['']
5954,0.798,0.884,1,0.0356,0.0144,0.000744,0.0476,0.656,122.008,230133,4,Camila Cabello,2019-04-12,Giant,['giant']
5955,0.709,0.727,9,0.0355,0.122,0.0,0.0468,0.584,113.029,176394,4,Camila Cabello,2019-04-12,Sommer Sindssyg,['']
5956,0.781,0.535,6,0.248,0.595,0.0,0.0694,0.483,144.875,215713,4,Camila Cabello,2019-04-12,Crazy,['crazy']
5957,0.737,0.605,8,0.0932,0.0297,0.00102,0.0594,0.571,92.017,218520,4,Camila Cabello,2019-04-12,No Scrubs,['no-scrubs']
5958,0.647,0.822,5,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,Camila Cabello,2019-04-12,"Happy - From ""Despicable Me 2""",['happy-from-me']
5959,0.744,0.732,6,0.0517,0.0539,0.0,0.155,0.432,115.007,176413,4,Camila Cabello,2019-04-12,Solo Dance,['solo-dance']
5960,0.795,0.67,6,0.0441,0.337,0.000187,0.116,0.782,104.889,176628,4,Camila Cabello,2019-04-12,Sidste Timer,['timer']
5961,0.626,0.434,1,0.443,0.283,0.000353,0.0939,0.385,78.177,217640,4,Camila Cabello,2019-04-12,Location,['location']
5962,0.745,0.636,11,0.053,0.216,4.02e-05,0.111,0.606,86.956,276760,4,Camila Cabello,2019-04-12,Aicha,['']
5963,0.632,0.856,0,0.0358,0.0568,0.0,0.35,0.843,119.404,232693,4,Camila Cabello,2019-04-12,Dancing in the Moonlight,['dancing-in-the-moonlight']
5964,0.856,0.609,0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4,Camila Cabello,2019-04-12,Uptown Funk (feat. Bruno Mars),['uptown-funk-bruno']
5965,0.489,0.69,8,0.0856,0.0859,0.0,0.288,0.651,98.0,196165,4,Camila Cabello,2019-04-12,Kom Over,['over']
5966,0.734,0.677,9,0.04,0.0445,0.0,0.398,0.592,140.072,184180,4,Camila Cabello,2019-04-12,Strapped,['strapped']
5967,0.599,0.667,7,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4,Camila Cabello,2019-04-12,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",['the-one-justin-chance-the-rapper-lil']
5968,0.786,0.706,4,0.059,0.411,0.0,0.113,0.595,113.967,148498,4,Camila Cabello,2019-04-12,IK BAR HÆNGE,['bar']
5969,0.765,0.523,2,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,Camila Cabello,2019-04-12,Havana (feat. Young Thug),['havana-young']
5970,0.697,0.807,1,0.112,0.173,0.0132,0.319,0.558,125.925,222857,4,Camila Cabello,2019-04-12,Goes By,['goes-by']
5971,0.766,0.899,11,0.18,0.0102,0.0,0.0701,0.771,126.968,203133,4,Camila Cabello,2019-04-12,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),['time-for-official-2010-world-cup']
5972,0.755,0.714,8,0.0941,0.0754,1.27e-06,0.0788,0.462,101.97,184000,4,Camila Cabello,2019-04-12,Summer Air,['summer-air']
5973,0.746,0.531,1,0.075,0.00444,0.000225,0.159,0.14,98.947,193432,4,Camila Cabello,2019-04-12,Søvnløs,['']
5974,0.467,0.757,8,0.337,0.0441,0.0,0.0696,0.709,158.886,197573,4,Camila Cabello,2019-04-12,Don't Mind,['mind']
5975,0.781,0.701,11,0.0684,0.1,0.0,0.193,0.688,119.929,258920,4,Camila Cabello,2019-04-12,C'est la vie (feat. MellemFingaMuzik),['la-vie']
5976,0.733,0.862,11,0.0675,0.0378,0.00313,0.181,0.332,121.934,211067,4,Camila Cabello,2019-04-12,How Deep Is Your Love,['how-deep-is-your-love']
5977,0.706,0.89,0,0.0847,0.0855,0.0,0.0465,0.896,130.051,202347,4,Camila Cabello,2019-04-12,Danza Kuduro (feat. Don Omar),['don']
5978,0.777,0.655,6,0.0418,0.487,0.0,0.1,0.862,98.027,190373,4,Camila Cabello,2019-04-12,Nede Mette,['']
5979,0.48,0.708,0,0.374,0.0636,0.0,0.0941,0.662,134.186,259853,5,Camila Cabello,2019-04-12,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",['no-justin-chance-the-rapper']
5980,0.678,0.832,1,0.0551,0.107,0.0,0.536,0.273,102.885,160947,4,Camila Cabello,2019-04-12,Let Me Hold You (Turn Me On),['let-me-hold-you-me']
5981,0.818,0.533,6,0.0428,0.151,6.66e-06,0.133,0.774,114.97,170645,4,Camila Cabello,2019-04-12,Paris,['paris']
5982,0.786,0.807,9,0.126,0.0356,2.56e-05,0.102,0.643,124.016,213667,4,Camila Cabello,2019-04-12,One Kiss,['one-kiss']
5983,0.74,0.711,1,0.0432,0.0467,2.74e-05,0.0638,0.563,121.987,163640,4,Camila Cabello,2019-04-12,Body (feat. brando),['body']
5984,0.812,0.74,10,0.106,0.0514,0.0296,0.276,0.352,124.936,172773,4,Camila Cabello,2019-04-12,Moonlight,['moonlight']
5985,0.702,0.741,6,0.244,0.285,6.37e-06,0.162,0.177,125.944,183320,4,Camila Cabello,2019-04-12,In My Mind,['in-my-mind']
5986,0.583,0.624,2,0.0482,0.309,0.000335,0.0569,0.784,95.38,158596,3,Camila Cabello,2019-04-12,Rum Bum Bum,['rum-bum-bum']
5987,0.791,0.75,9,0.143,0.35,0.0,0.294,0.822,95.984,212581,4,Camila Cabello,2019-04-12,Rica (feat. Kesi & Sivas),['rica']
5988,0.752,0.706,5,0.0636,0.0797,0.000752,0.129,0.33,125.041,208812,4,Camila Cabello,2019-04-12,Don't Worry Bout Me,['worry-bout-me']
5989,0.889,0.703,11,0.0542,0.0629,0.0,0.096,0.891,101.005,224873,4,Camila Cabello,2019-04-12,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",['feels-katy-perry-big']
5990,0.73,0.648,11,0.0729,0.0178,1.73e-05,0.112,0.27,104.851,186333,4,Camila Cabello,2019-04-12,Mi Gente,['mi']
5991,0.665,0.697,5,0.0488,0.326,0.0,0.289,0.799,115.839,199133,4,Camila Cabello,2019-04-12,Shotgun,['shotgun']
5992,0.908,0.517,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,113013,4,Camila Cabello,2019-04-12,Old Town Road,['old-town-road']
5993,0.798,0.539,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,4,Camila Cabello,2019-04-12,Young Dumb & Broke,['young-dumb-broke']
5994,0.749,0.805,5,0.0824,0.147,0.0,0.107,0.709,108.016,179308,4,Camila Cabello,2019-04-12,Pool (feat. TopGunn),['pool']
5995,0.771,0.504,9,0.0333,0.106,0.0,0.178,0.822,110.023,194358,4,Camila Cabello,2019-04-12,Other Hands,['other-hands']
5996,0.421,0.653,9,0.398,0.0135,0.0,0.114,0.733,78.6,175424,4,Camila Cabello,2019-04-12,Never Go Back,['never-go-back']
5997,0.635,0.594,7,0.0498,0.114,0.0,0.0652,0.238,159.924,179199,4,Camila Cabello,2019-04-12,Number,['number']
5998,0.694,0.622,1,0.0339,0.00651,0.000136,0.0924,0.29,104.991,232933,4,Camila Cabello,2019-04-12,Final Song,['final-song']
5999,0.582,0.826,11,0.0612,0.0614,2.7e-06,0.108,0.201,117.948,209933,4,Camila Cabello,2019-04-12,Obsessed,['obsessed']
6000,0.747,0.445,8,0.0334,0.261,0.0,0.113,0.616,94.982,244147,4,Camila Cabello,2019-04-12,Closer (feat. Halsey),['closer']
6001,0.613,0.681,8,0.0778,0.0287,0.0,0.126,0.619,97.621,204653,4,Camila Cabello,2019-04-12,Wild Thoughts (feat. Rihanna & Bryson Tiller),['wild-thoughts']
6002,0.589,0.751,9,0.0565,0.0297,0.000794,0.327,0.688,180.036,173760,4,Camila Cabello,2019-04-12,X,['x']
6003,0.837,0.802,4,0.188,0.0244,0.00874,0.307,0.453,127.008,188273,4,Camila Cabello,2019-04-12,Oui,['']
6004,0.798,0.884,1,0.0356,0.0144,0.000744,0.0476,0.656,122.008,230133,4,Camila Cabello,2019-04-12,Giant,['giant']
6005,0.709,0.727,9,0.0355,0.122,0.0,0.0468,0.584,113.029,176394,4,Camila Cabello,2019-04-12,Sommer Sindssyg,['']
6006,0.781,0.535,6,0.248,0.595,0.0,0.0694,0.483,144.875,215713,4,Camila Cabello,2019-04-12,Crazy,['crazy']
6007,0.737,0.605,8,0.0932,0.0297,0.00102,0.0594,0.571,92.017,218520,4,Camila Cabello,2019-04-12,No Scrubs,['no-scrubs']
6008,0.647,0.822,5,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,Camila Cabello,2019-04-12,"Happy - From ""Despicable Me 2""",['happy-from-me']
6009,0.744,0.732,6,0.0517,0.0539,0.0,0.155,0.432,115.007,176413,4,Camila Cabello,2019-04-12,Solo Dance,['solo-dance']
6010,0.795,0.67,6,0.0441,0.337,0.000187,0.116,0.782,104.889,176628,4,Camila Cabello,2019-04-12,Sidste Timer,['timer']
6011,0.626,0.434,1,0.443,0.283,0.000353,0.0939,0.385,78.177,217640,4,Camila Cabello,2019-04-12,Location,['location']
6012,0.745,0.636,11,0.053,0.216,4.02e-05,0.111,0.606,86.956,276760,4,Camila Cabello,2019-04-12,Aicha,['']
6013,0.632,0.856,0,0.0358,0.0568,0.0,0.35,0.843,119.404,232693,4,Camila Cabello,2019-04-12,Dancing in the Moonlight,['dancing-in-the-moonlight']
6014,0.856,0.609,0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4,Camila Cabello,2019-04-12,Uptown Funk (feat. Bruno Mars),['uptown-funk-bruno']
6015,0.489,0.69,8,0.0856,0.0859,0.0,0.288,0.651,98.0,196165,4,Camila Cabello,2019-04-12,Kom Over,['over']
6016,0.734,0.677,9,0.04,0.0445,0.0,0.398,0.592,140.072,184180,4,Camila Cabello,2019-04-12,Strapped,['strapped']
6017,0.599,0.667,7,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4,Camila Cabello,2019-04-12,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",['the-one-justin-chance-the-rapper-lil']
6018,0.786,0.706,4,0.059,0.411,0.0,0.113,0.595,113.967,148498,4,Camila Cabello,2019-04-12,IK BAR HÆNGE,['bar']
6019,0.765,0.523,2,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,Camila Cabello,2019-04-12,Havana (feat. Young Thug),['havana-young']
6020,0.697,0.807,1,0.112,0.173,0.0132,0.319,0.558,125.925,222857,4,Camila Cabello,2019-04-12,Goes By,['goes-by']
6021,0.766,0.899,11,0.18,0.0102,0.0,0.0701,0.771,126.968,203133,4,Camila Cabello,2019-04-12,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),['time-for-official-2010-world-cup']
6022,0.755,0.714,8,0.0941,0.0754,1.27e-06,0.0788,0.462,101.97,184000,4,Camila Cabello,2019-04-12,Summer Air,['summer-air']
6023,0.746,0.531,1,0.075,0.00444,0.000225,0.159,0.14,98.947,193432,4,Camila Cabello,2019-04-12,Søvnløs,['']
6024,0.467,0.757,8,0.337,0.0441,0.0,0.0696,0.709,158.886,197573,4,Camila Cabello,2019-04-12,Don't Mind,['mind']
6025,0.781,0.701,11,0.0684,0.1,0.0,0.193,0.688,119.929,258920,4,Camila Cabello,2019-04-12,C'est la vie (feat. MellemFingaMuzik),['la-vie']
6026,0.733,0.862,11,0.0675,0.0378,0.00313,0.181,0.332,121.934,211067,4,Camila Cabello,2019-04-12,How Deep Is Your Love,['how-deep-is-your-love']
6027,0.706,0.89,0,0.0847,0.0855,0.0,0.0465,0.896,130.051,202347,4,Camila Cabello,2019-04-12,Danza Kuduro (feat. Don Omar),['don']
6028,0.777,0.655,6,0.0418,0.487,0.0,0.1,0.862,98.027,190373,4,Camila Cabello,2019-04-12,Nede Mette,['']
6029,0.48,0.708,0,0.374,0.0636,0.0,0.0941,0.662,134.186,259853,5,Camila Cabello,2019-04-12,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",['no-justin-chance-the-rapper']
6030,0.678,0.832,1,0.0551,0.107,0.0,0.536,0.273,102.885,160947,4,Camila Cabello,2019-04-12,Let Me Hold You (Turn Me On),['let-me-hold-you-me']
6031,0.531,0.414,11,0.0592,0.707,0.0,0.117,0.215,118.511,258236,4,Camila Cabello,2019-04-04,El Trato,['el']
6032,0.582,0.659,8,0.114,0.543,0.0,0.0656,0.583,155.957,239972,4,Camila Cabello,2019-04-04,Mi Persona Favorita,['mi-persona']
6033,0.529,0.582,10,0.0462,0.554,0.0,0.22,0.216,147.758,225599,4,Camila Cabello,2019-04-04,No Tengo Nada,['no-nada']
6034,0.815,0.66,9,0.25,0.381,0.0,0.128,0.643,101.01,192551,4,Camila Cabello,2019-04-04,Te Canto Un Son,['te-canto-son']
6035,0.571,0.623,1,0.072,0.604,0.0,0.117,0.159,127.044,208584,4,Camila Cabello,2019-04-04,Los Lugares,['los']
6036,0.753,0.754,10,0.0385,0.443,0.0,0.106,0.853,127.992,201429,4,Camila Cabello,2019-04-04,Back In The City,['back-in-the-city']
6037,0.513,0.224,11,0.063,0.868,3.01e-06,0.111,0.554,112.615,145231,5,Camila Cabello,2019-04-04,Este Segundo,['segundo']
6038,0.701,0.881,0,0.122,0.00519,0.0,0.0617,0.672,121.971,223304,4,Camila Cabello,2019-04-04,Azúcar En Un Bowl,['en-bowl']
6039,0.718,0.592,9,0.0549,0.467,0.75,0.0951,0.314,96.866,212900,4,Camila Cabello,2019-04-04,It's OK,['ok']
6040,0.817,0.688,9,0.216,0.266,8.55e-05,0.126,0.663,100.996,192579,4,Camila Cabello,2019-04-04,Te Canto Un Son - Mezcla Binaural,['te-canto-son-binaural']
6041,0.577,0.13,7,0.091,0.993,0.935,0.111,0.522,85.548,150113,4,Camila Cabello,2019-04-03,"Méthode complète pour Guitare, Op. 59: No. 20, Andante non troppo",['pour-andante-non']
6042,0.794,0.0633,9,0.0716,0.99,0.817,0.111,0.227,82.64,145131,4,Camila Cabello,2019-04-03,"Méthode complète pour Guitare, Op. 59: No. 22, Siciliano",['pour']
6043,0.719,0.0987,7,0.0533,0.977,0.919,0.13,0.572,99.804,84150,4,Camila Cabello,2019-04-03,"The New Butterfly, Op. 5: No. 4, Andantino",['the-new']
6044,0.829,0.424,2,0.099,0.967,0.918,0.106,0.631,134.917,200670,4,Camila Cabello,2019-04-03,I’m Not Alone - Acoustic Cover,['not-alone-acoustic-cover']
6045,0.804,0.236,7,0.0938,0.905,0.956,0.102,0.647,109.924,216105,4,Camila Cabello,2019-04-03,Havana - Acoustic Cover,['havana-acoustic-cover']
6046,0.707,0.433,5,0.054,0.968,0.904,0.192,0.722,95.069,218603,4,Camila Cabello,2019-04-03,Hot N Cold - Acoustic Cover,['hot-n-cold-acoustic-cover']
6047,0.755,0.424,9,0.107,0.95,0.867,0.114,0.544,139.924,186897,4,Camila Cabello,2019-04-03,I Follow Rivers - Acoustic Cover,['i-follow-rivers-acoustic-cover']
6048,0.747,0.153,0,0.0809,0.966,0.872,0.121,0.464,169.913,138507,3,Camila Cabello,2019-04-03,"The New Butterfly, Op. 5: No. 2, Allegretto",['the-new-allegretto']
6049,0.776,0.183,7,0.051,0.972,0.93,0.123,0.638,101.832,116498,3,Camila Cabello,2019-04-03,"Méthode complète pour Guitare, Op. 59: No. 13, Allegretto non troppo",['pour-allegretto-non']
6050,0.835,0.131,0,0.0606,0.961,0.748,0.12,0.75,105.982,77547,4,Camila Cabello,2019-04-03,"Méthode complète pour Guitare, Op. 59: No. 14, Andantino",['pour']
6051,0.377,0.612,8,0.067,0.0229,1.6e-05,0.13,0.445,100.042,193387,4,Camila Cabello,2019-02-01,Breathin,['']
6052,0.689,0.798,5,0.0423,0.197,0.0,0.155,0.63,100.029,211787,4,Camila Cabello,2019-02-01,Happier (feat. Bastille),['happier']
6053,0.851,0.796,8,0.194,0.172,2.01e-05,0.062,0.587,96.036,210733,4,Camila Cabello,2019-02-01,Taki Taki (feat. Cardi B),['']
6054,0.557,0.575,1,0.0472,0.0602,0.0,0.153,0.446,104.968,195040,4,Camila Cabello,2019-02-01,This Feeling (feat. Kelsea Ballerini),['this-feeling']
6055,0.582,0.672,0,0.0444,0.0107,4.56e-06,0.362,0.549,118.227,219427,4,Camila Cabello,2019-02-01,"Electricity (feat. Diplo, Dua Lipa & Mark Ronson) - Radio Edit",['electricity-mark-radio-edit']
6056,0.78,0.779,11,0.0391,0.0127,3.18e-06,0.32,0.451,123.011,212667,4,Camila Cabello,2019-02-01,Promises,['promises']
6057,0.752,0.763,1,0.0397,0.051,2.23e-05,0.0593,0.593,121.992,162947,4,Camila Cabello,2019-02-01,Body (feat. brando),['body']
6058,0.575,0.738,1,0.0707,0.09,0.0,0.386,0.45,144.074,179707,4,Camila Cabello,2019-02-01,Close to Me,['close-to-me']
6059,0.69,0.719,7,0.0347,0.00784,1.26e-05,0.52,0.471,112.055,184267,4,Camila Cabello,2019-02-01,"Thunderclouds (feat. Sia, Diplo & Labrinth)",['thunderclouds']
6060,0.706,0.847,7,0.233,0.0919,0.0,0.174,0.34,107.144,195187,4,Camila Cabello,2019-02-01,Lost In Japan - Remix,['lost-in-japan-remix']
6061,0.688,0.55,0,0.0676,0.0712,0.32,0.109,0.135,98.047,224067,4,Camila Cabello,2019-02-01,Better,['better']
6062,0.542,0.299,0,0.0469,0.889,0.0,0.15,0.389,103.073,173880,3,Camila Cabello,2019-02-01,Consequences,['consequences']
6063,0.38,0.333,7,0.0332,0.375,0.0,0.0993,0.304,95.345,212267,4,Camila Cabello,2019-02-01,Shallow - Radio Edit,['shallow-radio-edit']
6064,0.477,0.577,11,0.0283,0.032,0.0,0.131,0.508,86.111,193027,4,Camila Cabello,2019-02-01,Tequila,['tequila']
6065,0.761,0.634,2,0.0807,0.518,0.0,0.486,0.417,147.024,172480,4,Camila Cabello,2019-02-01,There's No Way (feat. Julia Michaels),['no-way-julia']
6066,0.664,0.72,7,0.0394,0.00231,1.38e-06,0.0454,0.485,122.979,204627,4,Camila Cabello,2019-02-01,broken,['broken']
6067,0.671,0.698,5,0.0439,0.267,0.0,0.4,0.76,115.749,197493,4,Camila Cabello,2019-02-01,Shotgun (NOW What's Next!),['shotgun']
6068,0.743,0.682,5,0.0335,0.214,0.0,0.32,0.735,124.97,238920,4,Camila Cabello,2019-02-01,Slow 3 (NOW What's Next!),['slow-3']
6069,0.663,0.679,7,0.0625,0.0507,0.000665,0.277,0.399,103.033,233413,4,Camila Cabello,2019-02-01,Heavy Flag (NOW What's Next!),['heavy-flag']
6070,0.668,0.287,11,0.0469,0.728,0.0,0.0962,0.158,64.0,188680,4,Camila Cabello,2019-02-01,Older (NOW What's Next!),['older']
6071,0.659,0.705,1,0.131,0.25,0.0,0.228,0.854,159.869,231907,4,Camila Cabello,2018-12-14,"Happy - From ""Despicable Me 2""",['happy-from-me']
6072,0.665,0.654,11,0.0636,0.463,0.0,0.136,0.598,124.896,189853,4,Camila Cabello,2018-12-14,Ruin My Life,['ruin-my-life']
